Date,Site H500 DC Energy (kWh),H500 AC Energy Expected (kWh),H500 AC Energy (kWh),H500 Downtime Loss (kWh),H500 Shading Loss (kWh),H500 Soiling Loss (kWh),H500 clipping_loss,H500 clipping_loss_pct,Site H600 DC Energy (kWh),H600 AC Energy Expected (kWh),H600 AC Energy (kWh),H600 Downtime Loss (kWh),H600 Shading Loss (kWh),H600 Soiling Loss (kWh),H600 clipping_loss,H600 clipping_loss_pct,Site H700 DC Energy (kWh),H700 AC Energy Expected (kWh),H700 AC Energy (kWh),H700 Downtime Loss (kWh),H700 Shading Loss (kWh),H700 Soiling Loss (kWh),H700 clipping_loss,H700 clipping_loss_pct,Site H800 DC Energy (kWh),H800 AC Energy Expected (kWh),H800 AC Energy (kWh),H800 Downtime Loss (kWh),H800 Shading Loss (kWh),H800 Soiling Loss (kWh),H800 clipping_loss,H800 clipping_loss_pct,SB DC Energy (kWh),SB AC Energy Expected (kWh),SB AC Energy (kWh),SB Downtime Loss (kWh),SB Shading Loss (kWh),SB Soiling Loss (kWh),SB clipping_loss,SB clipping_loss_pct,STAAC DC Energy (kWh),STAAC AC Energy Expected (kWh),STAAC AC Energy (kWh),STAAC Downtime Loss (kWh),STAAC Shading Loss (kWh),STAAC Soiling Loss (kWh),STAAC clipping_loss,STAAC clipping_loss_pct
06/12/21,1347.64,1329.218048,1319.36,20.80438168,0,83.17015105,0,0,1165.22,1138.057513,1138.36,0,0,57.10955226,0,0,1672.68,1655.921577,1639.16,0,1.137444767,69.53933155,0,0,861.28,822.6662079,841.03,0,0.140598575,46.00789936,0,0,660.04,658.9749134,645.09,0,0,37.30557882,0,0,1086.03,1077.52893,1060.79,0,0,85.32996943,0,0
06/13/21,1729.14,1734.437405,1694.4,26.98325385,0,124.6951356,0,0,1488.04,1484.687788,1456.35,0,0.261225758,84.31080456,0,0,2129.73,2091.722908,2089.77,0,0,122.629916,0,0,1099.68,1096.863556,1075.64,0,0.752107559,59.82876848,0,0,845,825.8154402,827.26,0,0,68.37264281,0,0,1391.77,1381.00231,1361.54,0.024304069,0,124.1243596,0,0
06/14/21,1244.12,1273.055752,1216.85,20.01979036,0.174295825,97.62734829,0,0,1109.59,1093.227996,1083.16,0,0.768212185,66.3148909,0,0,1618.45,1594.639176,1584.76,0,0,67.16115313,0,0,797.41,803.1413083,777.91,0,0,58.89591497,0,0,661.78,647.3157197,646.6,0.021675723,0.554128285,23.18426052,0,0,1054.8,1028.703544,1029.73,0,2.314187514,104.797742,0,0
06/15/21,1179.18,1159.21076,1152.57,18.54606199,0.457492153,78.2446701,0,0,1027.08,1033.417918,1001.87,0,0.605433708,59.50047359,0,0,1491.19,1474.794265,1459.6,0,0,71.43091472,0,0,749.17,735.2774793,731.02,0,3.53205945,45.7091561,0,0,590.74,588.7077901,577.03,0,0.226962158,19.78161353,0,0,959.37,950.3639066,936.2,0,12.86282249,98.28239011,0,0
06/16/21,1457,1485.966691,1426.98,21.93012736,0,78.66789469,0,0,1232.54,1227.97767,1204.91,0,2.601018581,68.52991989,0,0,1759.38,1769.03496,1725.07,0,0,67.47755538,0,0,923.03,912.1269506,901.39,0,2.922947473,50.52864594,0,0,694.4,686.8444934,679.48,0,0,51.38439595,0,0,1147.86,1145.903134,1122.05,0,4.198660005,98.0489241,0,0
06/17/21,1432.56,1459.82171,1401.47,22.76542629,0,80.24178775,0,0,1242.54,1258.701155,1213.26,0,0,61.18971269,0,0,1787.01,1750.267988,1750.37,0,0,70.84178079,0,0,913.97,925.2140393,892.11,0,2.081630753,44.99939562,0,0,717.16,718.8013515,700.91,0,0,31.81694864,0,0,1172.77,1172.347743,1145.11,0,0.604603664,108.9981773,0,0
06/18/21,688.98,689.0256503,670.94,9.370530093,0,38.19869925,0,0,586.15,575.501214,569.74,0,0,27.87585308,0,0,834.74,816.5476738,813.54,0,0,33.39797345,0,0,440.51,429.5049468,427.95,0,0,20.79515242,0,0,331.26,322.7250145,322.14,0,0,14.31876194,0,0,551.09,539.7074465,535.54,0,0,50.58961546,0,0
06/19/21,1218.7,1214.764598,1192.5,17.93195531,0,45.73338856,0,0,1031.89,1021.527178,1007.63,0,0,27.54739302,0,0,1470.36,1438.954535,1440.24,0,0,40.73017635,0,0,774.05,758.607519,755,0,0,24.60001814,0,0,585.04,575.7041417,571.71,0,0.121058021,28.70325438,0,0,972.47,968.0078996,949.61,0,0,40.15336612,0,0
06/20/21,1201.66,1210.668188,1174.45,18.04769999,0.588183905,73.14854826,0,0,1037.99,1030.803436,1012.43,0,3.127857919,43.9225502,0,0,1480.95,1476.938566,1449.11,0,0,63.74183838,0,0,766.83,736.0920604,748.14,0,1.361259976,40.55873754,0,0,597.6,587.0383826,583.34,0,0.679418453,22.594504,0,0,975.19,943.0798267,951.34,0,5.368209417,77.7368262,0,0
06/21/21,1901.26,1952.000194,1863.14,29.99825577,0,146.9326722,0,0,1627.11,1632.835026,1592.15,0,7.035219033,94.72345471,0,0,2311.9,2306.310528,2268.28,0,0,149.6877086,0,0,1208.05,1211.342369,1180.76,0,4.835603235,83.6589659,0,0,921.78,912.9086967,902.15,0,0.511600469,84.48091311,0,0,1523.58,1524.496692,1490.13,0,12.41714138,138.7296296,0,0
06/22/21,1338.82,1314.096345,1312.18,19.90366,0.130052402,66.58708451,0,0,1138.31,1118.848728,1113.79,0,5.666692908,44.26579385,0,0,1624.51,1585.576773,1593.75,0,0,56.03595581,0,0,848.34,825.1879546,828.77,0,5.945937629,37.67116834,0,0,646.62,637.7546698,633.01,0,0.253142427,24.2632934,0,0,1063.04,1049.661983,1039.54,0,11.76552126,81.26025206,0,0
06/23/21,1929.42,1871.59181,1890.76,29.04716752,0,141.8494382,0,0,1650.65,1598.899391,1615.08,0,0.185680566,95.58214459,0,0,2336.07,2244.325834,2292.47,0,0,143.2340844,0,0,1232.45,1167.655991,1205.32,0,1.517784344,78.56371343,0,0,935.06,899.7962414,915.04,0,0.339032826,78.34098716,0,0,1555.36,1499.425473,1521.29,0,0.224347685,127.7114561,0,0
06/24/21,1394.72,1394.403128,1364.93,22.11031214,0,84.85597482,0,0,1177.8,1199.004309,1150.43,0,2.029918415,61.93985783,0,0,1683.63,1654.72163,1649.83,0,0,84.26399438,0,0,875.3,876.6958713,854.79,0,3.136953979,46.29981455,0,0,667.64,669.1457504,652.28,0,0,28.1804163,0,0,1099.59,1111.669457,1074.04,0,2.535429668,123.6658331,0,0
06/25/21,1359.16,1332.099326,1329.3,19.88111473,0,47.8089022,0,0,1159.69,1131.097349,1132.23,0,0,42.79218025,0,0,1663.57,1586.788747,1629.55,0,0.960895602,54.52839344,0,0,860.37,843.3922337,839.4,0.019818775,1.744560239,32.58648209,0,0,648.66,631.0408002,633.85,0,0,22.68160525,0,0,1070.27,1037.749887,1044.81,0,1.148764147,100.5046815,0,0
06/26/21,1253.52,1228.10285,1227.18,18.52112354,0.143746443,84.49641362,0,0,1076.85,1059.410464,1052.3,0,1.847969932,61.05107828,0,0,1537.47,1508.108204,1506.5,0,0,75.68788038,0,0,797.15,774.1420717,778.21,0,3.962604872,49.25955447,0,0,620.32,595.6013984,606.56,0,0.808214608,37.18851041,0,0,1015.42,983.1295644,992.2,0,10.72212996,89.71770896,0,0
06/27/21,287.12,586.3484656,280.87,290.8172989,0,19.89503547,0,0,244.1,500.1090231,238.19,245.9180248,0,14.18149804,0,0,349.2,703.0207084,341.61,344.6231888,0,17.34072325,0,0,182.1,367.6872612,177.64,179.9246852,0,11.55447638,0,0,139.74,283.6175238,136.42,139.1278273,0,8.76628164,0,0,228.87,467.209581,223.47,229.8499936,0,21.02006875,0,0
06/28/21,1578.72,1581.376022,1546.12,25.19985789,15.68141517,108.7545387,0,0,1375.71,1365.526242,1345.2,0,0.492810161,80.62434635,0,0,1946.25,1922.44251,1908.16,0,1.197658653,112.6740426,0,0,1012.96,994.6031088,990.09,0,4.446432702,65.80377682,0,0,793.28,790.8772882,775.83,0,0.196639815,53.24988663,0,0,1307.99,1290.487014,1278.36,0,13.31902939,126.8534651,0,0
06/29/21,1341.72,1299.061951,1312.63,19.88207549,0.331453762,83.16422506,0,0,1141.93,1110.188533,1115,0,0.787431419,59.42754748,0,0,1638.26,1588.059948,1604.31,0,0,53.18534265,0,0,853.06,821.6371739,832.1,0,3.292641317,42.28777745,0,0,655.62,635.3787471,640.41,0,0,30.89255776,0,0,1072.63,1042.989515,1047.46,0,8.059028421,93.18926599,0,0
06/30/21,1915.78,1884.160947,1877.64,29.51706879,0,117.3526634,0,0,1637.93,1630.181154,1602.86,0,0,81.40464496,0,0,2332.17,2281.18315,2287.81,0,0,111.9962938,0,0,1216.67,1208.735836,1189.09,0,0.492694148,60.59954891,0,0,930.98,908.9682577,911.03,0,0,71.73158965,0,0,1536.79,1528.77018,1503.11,0,0,116.0203406,0,0
07/01/21,1609.68,1607.719586,1576.94,24.81432909,0.137741336,128.1513641,0,0,1376.18,1386.290169,1345.55,0,1.352291923,85.86630529,0,0,1946.68,1884.444302,1908.79,0,0,129.8835379,0,0,1024.16,1027.38492,1000.27,0,7.278074007,63.21920569,0,0,785.82,788.997398,768.87,0,0,55.23615739,0,0,1295.73,1286.489844,1266.51,0,14.12742641,121.9978669,0,0
07/02/21,1336.94,1301.627862,1309.6,21.10507305,0,89.98700001,0,0,1154.24,1130.327329,1128.41,0,0,58.54327135,0,0,1615.93,1557.21969,1584.43,0,0,86.45659363,0,0,864.64,831.0732767,844.22,0,1.451526755,48.44749106,0,0,661.94,643.5174098,647.48,0,0,32.72028163,0,0,1102.1,1072.646706,1077.22,0,0.283123214,93.62642263,0,0
07/03/21,928.94,915.7689248,907.52,14.10160154,0.161087352,56.17065834,0,0,788.69,768.9715726,768.55,0,1.581993403,47.54379948,0,0,1138.85,1095.115244,1113.62,0,0,59.41618546,0,0,582.23,565.2354824,566.87,0,5.603119617,31.26813375,0,0,452.25725,433.2234064,441.35,0,0,19.79810656,0,0,738.04,724.3414315,719.26,0,9.718168439,74.25549959,0,0
07/04/21,713.46,701.2450659,696.82,9.676379835,0,43.21026104,0,0,608.47,597.185241,592.91,0,0,36.60098986,0,0,865.69,836.6983672,845.8,0,0,45.65507012,0,0,456.39,443.9287608,444.25,0,0,24.34336292,0,0,345.5,338.2589686,336.88,0,0.124129612,15.44023953,0,0,570.3,560.3428923,555.73,0,0,57.36728762,0,0
07/05/21,1411.68,1374.423877,1383.04,20.62014295,0,89.11296663,0,0,1206.92,1157.031107,1180.36,0,0.159364123,81.71947481,0,0,1732.39,1633.765435,1698.76,0,0,98.24107863,0,0,898.98,862.5742797,878.18,0,0,55.03976912,0,0,691.24,664.6012223,675.96,0,0.173502063,54.16992143,0,0,1141.93,1094.286217,1116.44,0,0,81.15985392,0,0
07/06/21,850.5624167,836.4261418,831.74,12.12858442,0,22.82655937,0,0,723.97,711.4639776,706.24,0,0,16.31279074,0,0,1031.56,997.2678383,1008.89,0,0,16.11622638,0,0,542,528.158549,528.13,0,0.406625295,11.77494937,0,0,412.56,402.2405352,402.86,0,0,11.58789612,0,0,679.98,666.0203528,663.41,0,0,29.652326,0,0
07/07/21,1169.62,1147.03024,1144.77,17.49597542,0,57.04580333,0,0,997.5,976.2477782,974.25,0,0,48.89224424,0,0,1409.68,1352.744227,1381.18,0,0,56.64456383,0,0,748.95,728.5016737,730.66,0.024210526,0.434739693,34.45777958,0,0,561.92,555.5975306,549.05,0,0,26.08771281,0,0,936.47,922.7486105,914.69,0,0,65.37787995,0,0
07/08/21,1489,1438.330474,1458.33,23.18129846,0,95.64887388,0,0,1273.76,1232.873984,1245.18,0,1.275045141,73.13598939,0,0,1825.310417,1733.726953,1789.34,0,0,92.54226104,0,0,946.5,898.5881916,924.33,0,1.113706682,59.01572298,0,0,724.46,728.7531736,708.66,0,0,39.45938763,0,0,1196.48,1174.199466,1169.6,0,3.667509602,117.8309184,0,0
07/09/21,1427.8,1397.638974,1398.21,21.71979308,0.153163659,111.5226158,0,0,1212.79,1155.389354,1185.5,0,1.144617459,85.0558375,0,0,1723.47,1660.485536,1689.91,0,0,110.9285617,0,0,911.63,859.3379669,890.72,0,4.211339347,62.43892668,0,0,688.08,670.9912779,672.74,0,0,46.57587337,0,0,1136.71,1116.716846,1110.92,0,14.5955718,114.6568389,0,0
07/10/21,500.5895,498.6170453,485.07475,6.388705105,0,40.01916613,0,0,426.1190833,425.6829887,411.2995,0,0,31.38845969,0,0,608.38725,593.1488282,589.8373333,0,0,39.93237575,0,0,319.74775,317.0028468,308.9063333,0,0,23.02398544,0,0,241.5880833,237.3835177,234.2005,0,0.322827522,16.51109594,0,0,400.6636667,394.7675871,387.1063333,0,0,40.7104299,0,0
07/11/21,1053.16,1036.148716,1029.9,15.2789777,0.201310908,51.26122485,0,0,900.8,880.4112617,879.2,0,0.316886758,39.13282096,0,0,1279.71,1236.496664,1252.57,0,0,46.91021715,0,0,673.12,650.0277866,656.26,0,1.147164425,28.75630809,0,0,510.5,498.196178,498.42,0,0,27.56763538,0,0,846.87,827.5736477,826.69,0,0,51.7024469,0,0
07/12/21,1659.76,1607.290373,1626.34,26.92597523,0,109.899197,0,0,1438.02,1435.531805,1406.68,0,0,72.28074874,0,0,2060.96,1981.402431,2022.28,0,0,101.0773159,0,0,1057.08,1038.810744,1033.61,0,4.047686899,60.60980341,0,0,821.3,805.058772,803.54,0,0,39.08936056,0,0,1350.36,1350.60072,1320.76,0,1.889011052,131.9471202,0,0
07/13/21,365.56,361.889196,354.62,4.710729317,0,24.98079204,0,0,309.13,306.3147558,299.19,0,0,15.47774524,0,0,442.1,430.0323759,428.9,0,0,22.05915406,0,0,233.26,227.1909108,225.66,0,0,13.30094476,0,0,176.5,173.1857466,170.87,0,0,8.566753862,0,0,290.44,285.9561213,281.22,0,0,28.29508301,0,0
07/14/21,674.02,665.126234,658.37,9.026226867,0,45.70535971,0,0,573.19,565.5284856,558.16,0,0,28.41884342,0,0,817.87,794.5043429,798.9,0,0,40.58624962,0,0,432.31,421.996801,420.79,0,0,24.57001435,0,0,325.76,319.2469737,317.44,0,0,15.65155296,0,0,539.18,530.2929376,525.4,0,0,52.18709692,0,0
07/15/21,2019.56,2018.298837,1979.49,31.93144028,0,153.4713566,0,0,1741.91,1761.461136,1704.66,0,1.91289682,105.1074229,0,0,2464.4,2446.935981,2418.02,0,0.634805198,148.9953257,0,0,1295.72,1289.436004,1266.68,0,1.849983408,86.82770376,0,0,988.6,1007.960031,967.47,0,0.484124765,81.96985696,0,0,1641.23,1641.854479,1605.68,0,0.915720968,143.5385458,0,0
07/16/21,1470.78,1434.347253,1441.49,22.2781658,0,124.4773497,0,0,1275.82,1233.88414,1248.19,0,0.175358702,85.3989023,0,0,1815.42,1755.876982,1781.01,0,0,111.5154659,0,0,952.31,911.9984578,931.05,0,0.612234849,66.53377458,0,0,722.26,701.8403097,706.79,0,0.135867949,66.69736849,0,0,1196.85,1171.693238,1170.56,0,0.214189525,98.61069327,0,0
07/17/21,1749.3,1707.905412,1713.68,27.80727053,2.819367304,150.0648784,0,0,1514.02,1529.242422,1480.86,0,2.061488469,97.45861111,0,0,2170.42,2193.93342,2129.03,0,0,138.4354596,0,0,1117.39,1101.205397,1092.23,0,5.934329004,79.99182081,0,0,864.14,874.2255813,845.45,0,0,62.08732325,0,0,1418.82,1396.470105,1387.51,0,12.46452834,136.0564222,0,0
07/18/21,1589.72,1583.85466,1557.13,24.75270568,0,124.6422829,0,0,1363.43,1334.031888,1333.19,0.043380905,4.895081623,92.02354409,0,0,1944.66,1845.665872,1907.31,0,0,128.4731149,0,0,1016.41,976.7610394,993.45,0,4.352654602,71.27798653,0,0,781.32,771.467098,764.44,0,0,54.14742758,0,0,1285.2,1258.143405,1256.42,0,7.679194232,130.277993,0,0
07/19/21,998.9,992.9023385,977.62,14.67472186,0,44.97219373,0,0,855.28,849.7802809,834.78,0,0,30.77839089,0,0,1220.97,1193.225591,1195.35,0,0,34.82214371,0,0,639.38,628.5612427,623.84,0,0,24.29549965,0,0,486.74,480.4691595,475.49,0,0,19.10547581,0,0,802,794.4200352,782.75,0,0,48.78738093,0,0
07/20/21,1695.64,1707.996516,1661.51,26.17622008,0,98.64476425,0,0,1458.02,1465.696074,1426.28,0,0,67.84947156,0,0,2076.95,2082.079435,2037.87,0,0,80.43450848,0,0,1083.69,1072.51737,1058.54,0,0.487934446,52.26486507,0,0,828.56,820.9281988,810.99,0,0,51.16982208,0,0,1368.21,1346.111467,1338.12,0,0,104.0951217,0,0
07/21/21,1768.32,1724.550749,1732.23,27.45861759,0,131.789863,0,0,1514.66,1493.450826,1481.09,0,0,101.3829717,0,0,2169.12,2087.395311,2127.33,0,0,138.1384265,0,0,1124.61,1095.4681,1098.55,0,1.290466064,75.62168342,0,0,866.58,841.1027858,847.91,0,0.50620725,74.40566732,0,0,1423.06,1395.30196,1390.99,0,0,134.1588704,0,0
07/22/21,1853.86,1866.533626,1816.39,29.62777494,0,158.6268336,0,0,1600.54,1606.329721,1565.47,0,2.136232014,112.3476315,0,0,2304.11,2214.657258,2260.24,0,0,157.9488778,0,0,1188.3,1169.083663,1161.67,0,0.7870318,88.46351886,0,0,927.4,907.3242135,907.48,0,0,67.04347246,0,0,1521.91,1509.31613,1488.06,0,4.655467389,140.7912209,0,0
07/23/21,1689.96,1730.446519,1655.15,27.93048032,0,129.3736392,0,0,1453.53,1473.268847,1421.04,0,5.095096667,91.68497768,0,0,2069.31,2038.814055,2029.51,0,0,123.9528087,0,0,1079.88,1093.230716,1054.16,0,3.526529551,70.11248851,0,0,851.7,859.4053608,832.96,0,0.341221052,45.3580649,0,0,1415.03,1428.125053,1382.9,0,4.465472392,105.1926776,0,0
07/24/21,1886.64,1857.010167,1849.38,29.83730035,0,211.8892131,0,0,1639.01,1615.711054,1603.43,0,0.194332999,108.0649831,0,0,2314.24,2249.007028,2271.26,0,0,209.8134093,0,0,1213.62,1187.870616,1186.7,0,0,97.96325791,0,0,943.48,924.1053464,923.76,0,0.296494414,81.10284621,0,0,1579.87,1558.574116,1545.53,0,0,96.12579413,0,0
07/25/21,1823.96,1783.844043,1787.83,29.99442047,0,226.4158325,0,0,1596.81,1613.392099,1561.97,0,4.260479257,121.4274168,0,0,2271.55,2241.432372,2228.93,0,0,229.2033386,0,0,1175.86,1163.16316,1148.92,0,1.463101643,109.3704054,0,0,921.78,913.6899096,902.11,0,0.219900218,69.66973912,0,0,1533.96,1536.406315,1500.2,0,1.300532144,136.1771373,0,0
07/26/21,1372.22,1367.467396,1345.26,21.77890662,0,176.9513586,0,0,1193.29,1178.335074,1167.51,0,3.419822247,96.55026623,0,0,1688.35,1680.187327,1656.27,0,0,182.8627668,0,0,875.14,854.4874417,855.66,0,2.005786407,90.21560304,0,0,687.06,681.2297534,672.31,0,0.185592444,53.9970787,0,0,1141.91,1132.977969,1116.82,0,3.637869668,104.4975951,0,0
07/27/21,1467.34,1503.96883,1437.27,24.22470488,0,186.65944,0,0,1309.83,1377.520035,1280.3,0,2.145056199,57.06408754,0,0,1785.15,1809.066005,1749.86,0,0,178.7164229,0,0,954.49,1003.339123,932.69,0,4.358174152,77.52876019,0,0,746.28,749.8189141,729.99,0,0,58.60879189,0,0,1238.22,1262.285635,1210.45,0,7.390310424,105.5598546,0,0
07/28/21,1712.06,1684.640191,1679.05,27.2694728,0,217.5010824,0,0,1532.81,1522.932522,1500.11,0,2.807425855,72.8455082,0,0,2102.35,2049.759945,2063.7,0,0,214.5213984,0,0,1141.93,1109.115289,1116.1,0,5.000593778,62.55388584,0,0,853.28,843.3442618,835.42,0,0,76.63546657,0,0,1421.1,1416.746941,1390.43,0,12.40547486,116.1926126,0,0
07/29/21,1818.1,1796.894264,1781.73,29.59000684,0,214.3165721,0,0,1627.22,1629.503755,1591.5,0,2.027320651,70.45915127,0,0,2250.68,2217.364639,2207.49,0,0,213.9774097,0,0,1212.74,1183.907262,1185.26,0,1.112988163,57.65489259,0,0,910.36,919.564008,890.79,0,0,76.87801822,0,0,1516.11,1527.407472,1482.4,0,0.990906609,128.0245322,0,0
07/30/21,1701.38,1659.072548,1667.24,25.81712392,0.274881837,193.9485522,0,0,1506.76,1447.129318,1473.34,0,8.75915306,64.78200166,0,0,2081.3,1971.664463,2041.22,0,7.999604394,194.3473577,0,0,1124.65,1109.085818,1098.52,0,4.344783975,45.1514671,0,0,848.9,807.0206079,830.56,0,0,64.80136715,0,0,1411.49,1325.085015,1380.22,0,7.422075941,117.7941472,0,0
07/31/21,1288.84,1284.787943,1262.76,19.45150847,0,162.2264797,0,0,1143.66,1132.440566,1118.14,0,0.307466217,48.91850183,0,0,1572.58,1534.633437,1541.74,0,0,156.359585,0,0,856.6,838.8545597,836.98,0,1.13164309,37.88676085,0,0,632.54,614.1088121,618.67,0,0.138005004,78.31044194,0,0,1065.13,1041.899802,1041.54,0,0.460616813,79.20639092,0,0
08/01/21,977.6,965.2385889,955.76,14.1452464,0,56.58728235,0,0,853.37,835.3602456,832.7,0,0.201653157,27.29200578,0,0,1191.93,1148.701277,1166.57,0,0,69.30402637,0,0,645.04,636.0503926,628.79,0,0,9.866777215,0,0,490.8,484.5791635,479.44,0,0,30.23957524,0,0,815.84,797.9883834,796.31,0,0,14.28105632,0,0
08/02/21,1150.6,1181.519695,1125.64,17.22397444,0.355938142,56.46794095,0,0,996.13,1004.744663,972.33,0,3.479177507,21.80795063,0,0,1385.89,1360.185891,1356.49,0,0.139054653,51.02580485,0,0,748.43,750.9082904,730.33,0,5.394859181,15.40792259,0,0,569.6,570.6944201,556.5,0,0.26093207,7.280043258,0,0,939.83,932.8171756,917.58,0,13.12744544,27.08131793,0,0
08/03/21,1349.64,1352.922878,1320.77,19.81038681,0,44.31866698,0,0,1161.54,1161.399874,1134.85,0,0,39.26098048,0,0,1621.71,1577.558889,1588.33,0,0,79.22100345,0,0,862.57,854.1922441,842.15,0,0.816043264,27.42360061,0,0,655.4,636.3372602,640.3,0,0,28.21629184,0,0,1092.07,1070.415108,1066.54,0,0,55.63587273,0,0
08/04/21,900.74,900.714755,882.07,12.71888548,0,3.296811676,0,0,767.72,764.1805592,750.22,0,0,3.486367622,0,0,1074.21,1055.197533,1051.75,0,0,16.05371974,0,0,577.01,568.7214989,563.43,0,0,1.552552441,0,0,434.4,430.3368987,424.64,0,0,7.685731929,0,0,722.52,714.7054687,705.66,0,0,5.406481109,0,0
08/05/21,1797.88,1793.586145,1761.12,27.41343521,0,63.19737532,0,0,1545.06,1536.111316,1511.03,0,0.325691814,35.34412673,0,0,2179.41,2110.078066,2137.53,0,0,67.46398258,0,0,1151.27,1141.086079,1125.09,0,1.435370675,28.24352363,0,0,883.9,841.4659904,864.67,0,0,36.06931346,0,0,1468.44,1442.635596,1435.88,0,0,64.68649183,0,0
08/06/21,1209.74,1191.985223,1184.57,18.14113461,0,42.92211017,0,0,1018.52,996.3368577,995.27,0,0.980310134,36.85191351,0,0,1462.43,1404.215811,1432.99,0,0,30.45602586,0,0,764.29,752.8407078,746.42,0,2.250018006,24.02281557,0,0,578.68,576.723933,565.72,0,0.160746474,20.09922418,0,0,957.83,962.6282937,935.85,0,0.590977565,61.49199113,0,0
08/07/21,1037.56,985.0057654,1012.06,15.06475344,0,31.76921252,0,0,879.19,842.5807911,856,0,0,34.45911929,0,0,1234.99,1154.390079,1206.49,0,0,44.53113348,0,0,660.77,631.1217179,642.96,0,0.149516769,22.1164219,0,0,500.76,476.9574617,488.06,0,0.382980628,9.395542987,0,0,835.78,786.9402374,814,0,0,61.95107651,0,0
08/08/21,1193.44,1192.12402,1168.18,17.72099649,0.149989555,19.86206658,0,0,1009.36,994.9665837,986,0,2.86855146,31.03297137,0,0,1408.59,1369.496433,1379.74,0,0,30.61516105,0,0,760.12,727.2511206,741.88,0,3.463789885,16.78094697,0,0,579.06,551.8627468,566.15,0,0,10.12707492,0,0,969.81,936.6333312,947.24,0,6.889341176,63.51493527,0,0
08/09/21,1946.72,1919.159128,1908.09,29.642541,0,90.96638402,0,0,1655.59,1635.384918,1620.15,0,2.763767846,59.54135971,0,0,2328.09,2271.799363,2284.43,0,0,94.45358145,0,0,1239.28,1211.789377,1211.09,0,5.847158043,49.27411061,0,0,937.58,917.5542333,917.95,0,0,45.80482277,0,0,1565.83,1541.360416,1531.65,0,10.5429758,95.92163178,0,0
08/10/21,1457.896417,1463.589387,1427.1,22.52066592,0.132987222,70.162341,0,0,1248.88,1257.91158,1220,0,3.666509682,46.10861614,0,0,1772.21,1773.665079,1736.21,0,0,72.92507794,0,0,928.53,928.281759,906.69,0,4.565291113,37.03818729,0,0,720.68,707.0118044,704.68,0,0.150560068,25.33723486,0,0,1191.29,1171.506522,1163.64,0,11.5626857,77.61570343,0,0
08/11/21,1853.16,1802.225081,1814.48,27.7549316,0,89.31873765,0,0,1578.52,1542.648979,1543.16,0,4.346357802,50.8643068,0.422861373,0.026788471,2249.53,2128.407664,2205.29,0,2.665203451,89.31207496,0.183357291,0.008150916,1181.1,1169.215036,1153.21,0,3.759631192,38.21742566,0,0,902.82,875.1362625,882.69,0,0,51.47018263,0.327741721,0.036302,1500.56,1471.634239,1466.68,0,4.617483319,58.47840489,0.447989071,0.029854792
08/12/21,1145.6,1156.3168,1121.43,17.63360854,0.163826379,31.66082979,0,0,979.41,985.1859022,956.78,0,3.365027265,30.40508567,0,0,1418.74,1400.326165,1389.84,0,0,39.35511155,0,0,726.62,719.3278549,708.94,0,2.635000565,22.70011327,0,0,563.18,571.3473544,550.66,0,0,12.61236118,0,0,923.37,923.0274653,902.07,0,6.971239857,50.66632071,0,0
08/13/21,1202.62,1190.841488,1178.19,18.08220012,0,38.8021458,0,0,1034.18,1041.170313,1011.28,0,1.382957781,23.88925962,0,0,1487.75,1483.144837,1458.36,0,0,21.35204588,0,0,767.69,749.4763183,750.21,0,4.275619709,21.11066559,0,0,601.84,588.7496858,588.6,0,0,6.933056956,0,0,986.88,977.6323279,964.82,0.024656692,10.32957543,45.40363669,0,0
08/14/21,1442.7,1440.08623,1411.87,21.96197896,0.362683915,52.86725138,0,0,1237.77,1232.009574,1208.56,0,2.543915026,33.36745527,0,0,1752.82,1692.941086,1717.03,0,0,58.22156441,0,0,923.08,920.7881605,901.17,0,0.783628816,25.09130504,0,0,704.44,688.0586697,688.38,0,0.529156874,16.24638459,0,0,1176.3,1161.890863,1148.73,0,2.776715879,75.04138898,0,0
08/15/21,1691.62,1649.146165,1657.43,26.14726534,0.215116852,80.78791921,0,0,1442.51,1421.188088,1410.72,0,5.730556495,55.70418247,0,0,2044.86,1977.766811,2005.55,0,0,80.34181045,0,0,1079.12,1061.938893,1054.16,0,4.330747782,46.20981336,0,0,818.48,815.1383098,800.71,0,0.1175902,38.00603131,0,0,1362.09,1362.4095,1331.82,0.022307537,10.2765891,86.07122396,0,0
08/16/21,1650.42,1607.615839,1616.78,24.20228596,0.217104767,72.47989791,0,0,1372.3,1333.684824,1341.99,0,5.340007743,55.09154873,0,0,1954.67,1872.550747,1916.38,0,0,77.71451337,0,0,1041.28,995.0645764,1017.19,0,3.875865767,40.37276425,0,0,782.4,769.0828088,765.21,0,0,28.6748378,0,0,1300.9,1283.661647,1271.55,0,5.527625089,77.09674599,0,0
08/17/21,965.78,949.7384778,944.23,13.26643301,0,8.226743339,0,0,814.83,810.9927904,794.69,0,0,2.070378182,0,0,1159.44,1128.349775,1134.32,0,0,5.961072755,0,0,614.22,605.0708838,599.08,0,0,4.334698583,0,0,459.62,453.3996511,448.76,0,0,16.36453764,0,0,766.79,761.1445393,748.04,0,0,2.144184258,0,0
